,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Everton,Romelu Lukaku,10,BEL,FW,90,0,1,0,0,2,0,0,0,1,2,0,1,1,0,0,,,,,,
1,Everton,Arouna Koné,9,CIV,FW,59,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,,,,,,
2,Everton,Muhamed Bešić,21,BIH,"DF,MF",31,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,,,,,,
3,Everton,Aaron Lennon,12,ENG,FW,59,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,,,,,,
4,Everton,Gerard Deulofeu,19,ESP,"FW,MF",31,0,0,0,0,1,0,0,0,0,1,0,4,1,3,0,,,,,,
5,Everton,Tom Cleverley,15,ENG,CM,90,0,0,0,0,1,0,0,0,0,1,0,2,1,1,0,,,,,,
6,Everton,Gareth Barry,18,ENG,CM,90,0,0,0,0,0,0,0,0,3,0,0,1,2,2,0,,,,,,
7,Everton,Ross Barkley,20,ENG,CM,90,0,0,0,0,2,1,0,0,2,2,1,1,0,1,0,,,,,,
8,Everton,Leighton Baines,3,ENG,LB,90,0,0,0,0,0,0,0,0,1,1,0,4,2,4,0,,,,,,
9,Everton,Ramiro Funes Mori,25,ARG,CB,90,0,0,0,0,1,0,0,0,0,0,0,0,4,5,0,,,,,,
10,Everton,John Stones,5,ENG,CB,90,0,0,0,0,1,0,0,0,0,2,0,0,2,3,0,,,,,,
11,Everton,Séamus Coleman,23,IRL,RB,90,0,0,0,0,0,0,1,0,1,2,1,1,1,1,0,,,,,,
12,Everton,Tim Howard,24,USA,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4.0,1.0,3.0,75.0
0,Tottenham,Harry Kane,10,ENG,FW,90,0,0,0,0,3,0,0,0,1,1,0,0,0,1,0,,,,,,
1,Tottenham,Érik Lamela,11,ARG,AM,87,0,0,0,0,2,0,1,0,5,0,0,4,3,0,0,,,,,,
2,Tottenham,Josh Onomah,25,ENG,"FW,MF",3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
3,Tottenham,Dele Alli,20,ENG,AM,82,1,0,0,0,6,2,0,0,0,3,0,0,0,1,0,,,,,,
4,Tottenham,Nacer Chadli,22,BEL,"FW,MF",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
5,Tottenham,Christian Eriksen,23,DEN,AM,68,0,0,0,0,2,1,0,0,0,1,0,2,1,1,0,,,,,,
6,Tottenham,Son Heung-min,7,KOR,"FW,MF",22,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,,,,,,
7,Tottenham,Tom Carroll,28,ENG,DM,90,0,0,0,0,1,1,1,0,1,1,0,0,2,4,0,,,,,,
8,Tottenham,Eric Dier,15,ENG,DM,90,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,,,,,,
9,Tottenham,Ben Davies,33,WAL,LB,90,0,0,0,0,3,0,0,0,1,0,0,3,1,0,0,,,,,,
10,Tottenham,Jan Vertonghen,5,BEL,CB,90,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,,,,,,
11,Tottenham,Toby Alderweireld,4,BEL,CB,90,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,,,,,,
12,Tottenham,Kyle Walker,2,ENG,RB,90,0,0,0,0,1,0,0,0,0,0,1,3,1,2,0,,,,,,
13,Tottenham,Hugo Lloris,1,FRA,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.0,1.0,2.0,66.7
