,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Leicester City,Shinji Okazaki,20,JPN,FW,64,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,,,,,,
1,Leicester City,Jeffrey Schlupp,15,GHA,"DF,FW",26,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,,,,,,
2,Leicester City,Jamie Vardy,9,ENG,FW,90,0,1,0,0,1,0,0,0,0,2,0,2,1,0,0,,,,,,
3,Leicester City,Marc Albrighton,11,ENG,LM,74,0,0,0,0,1,0,0,0,0,0,0,13,1,0,0,,,,,,
4,Leicester City,Leonardo Ulloa,23,ARG,FW,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
5,Leicester City,Danny Drinkwater,4,ENG,CM,90,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,,,,,,
6,Leicester City,N'Golo Kanté,14,FRA,CM,90,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,,,,,,
7,Leicester City,Riyad Mahrez,26,ALG,RM,90,0,0,0,0,3,0,0,0,1,4,0,2,0,1,0,,,,,,
8,Leicester City,Christian Fuchs,28,AUT,LB,90,0,0,0,0,1,0,0,0,0,0,0,4,2,3,0,,,,,,
9,Leicester City,Robert Huth,6,GER,CB,90,0,0,0,0,1,0,0,0,0,1,0,0,1,3,0,,,,,,
10,Leicester City,Wes Morgan,5,JAM,CB,90,0,0,0,0,1,0,0,0,1,0,0,0,2,5,0,,,,,,
11,Leicester City,Danny Simpson,17,ENG,RB,90,0,0,0,0,0,0,0,0,1,1,0,1,2,4,0,,,,,,
12,Leicester City,Kasper Schmeichel,1,DEN,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.0,0.0,2.0,100.0
0,Newcastle Utd,Aleksandar Mitrović,45,SRB,FW,90,0,0,0,0,3,1,0,0,1,1,1,1,2,0,0,,,,,,
1,Newcastle Utd,Moussa Sissoko,7,FRA,AM,90,0,0,0,0,3,0,0,0,2,1,0,3,2,2,0,,,,,,
2,Newcastle Utd,Georginio Wijnaldum,5,NED,AM,90,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,,,,,,
3,Newcastle Utd,Ayoze Pérez,17,ESP,AM,70,0,0,0,0,3,1,0,0,0,0,0,2,1,0,0,,,,,,
4,Newcastle Utd,Siem de Jong,10,NED,"FW,MF",20,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,
5,Newcastle Utd,Jonjo Shelvey,12,ENG,DM,86,0,0,0,0,0,0,0,0,2,0,0,5,2,3,0,,,,,,
6,Newcastle Utd,Seydou Doumbia,28,CIV,FW,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
7,Newcastle Utd,Vurnon Anita,8,CUW,LB,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
8,Newcastle Utd,Andros Townsend,25,ENG,"FW,MF",35,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,,,,,,
9,Newcastle Utd,Jack Colback,4,ENG,DM,90,0,0,0,0,1,0,0,0,2,1,0,0,3,4,0,,,,,,
10,Newcastle Utd,Jamaal Lascelles,6,ENG,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,
11,Newcastle Utd,Steven Taylor,27,ENG,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,
12,Newcastle Utd,Daryl Janmaat,22,NED,RB,90,0,0,0,0,1,0,0,0,1,0,0,7,2,2,0,,,,,,
13,Newcastle Utd,Rob Elliot,21,IRL,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.0,1.0,0.0,0.0
