,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Newcastle Utd,Aleksandar Mitrović,45,SRB,FW,90,0,0,0,0,3,0,0,0,3,2,0,0,2,0,0,,,,,,
1,Newcastle Utd,Ayoze Pérez,17,ESP,AM,86,0,0,0,0,3,0,0,0,1,2,0,4,2,0,0,,,,,,
2,Newcastle Utd,Florian Thauvin,20,FRA,"FW,MF",4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,
3,Newcastle Utd,Georginio Wijnaldum,5,NED,DM,90,0,0,0,0,3,1,0,0,0,4,0,0,1,0,0,,,,,,
4,Newcastle Utd,Jack Colback,4,ENG,DM,90,0,0,0,0,1,0,1,0,3,0,0,3,4,1,0,,,,,,
5,Newcastle Utd,Vurnon Anita,8,CUW,DM,90,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,,,,,,
6,Newcastle Utd,Moussa Sissoko,7,FRA,DM,90,0,0,0,0,0,0,0,0,1,1,0,4,0,3,0,,,,,,
7,Newcastle Utd,Paul Dummett,3,WAL,LB,90,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,,,,,,
8,Newcastle Utd,Fabricio Coloccini,2,ARG,CB,90,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,,,,,,
9,Newcastle Utd,Chancel Mbemba,18,COD,CB,90,0,0,0,0,0,0,0,0,2,3,0,0,2,1,0,,,,,,
10,Newcastle Utd,Daryl Janmaat,22,NED,RB,90,0,0,0,0,0,0,1,0,3,0,0,5,1,1,0,,,,,,
11,Newcastle Utd,Rob Elliot,21,IRL,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7.0,1.0,6.0,85.7
0,Everton,Romelu Lukaku,10,BEL,FW,90,0,0,0,0,4,2,0,0,2,2,1,2,0,0,0,,,,,,
1,Everton,Kevin Mirallas,11,BEL,FW,84,0,0,0,0,6,2,0,0,1,1,1,2,0,0,0,,,,,,
2,Everton,Leon Osman,21,ENG,MF,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3,Everton,Aaron Lennon,12,ENG,FW,68,0,0,0,0,1,1,0,0,0,1,0,5,1,0,0,,,,,,
4,Everton,Muhamed Bešić,21,BIH,"DF,MF",22,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,
5,Everton,Tom Cleverley,15,ENG,CM,90,1,0,0,0,4,1,0,0,2,3,0,3,2,2,0,,,,,,
6,Everton,Gareth Barry,18,ENG,CM,90,0,0,0,0,0,0,1,0,2,3,0,1,4,1,0,,,,,,
7,Everton,Ross Barkley,20,ENG,CM,68,0,0,0,0,2,0,1,0,1,3,0,1,0,1,0,,,,,,
8,Everton,Gerard Deulofeu,19,ESP,"FW,MF",22,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,,,,,
9,Everton,Leighton Baines,3,ENG,LB,90,0,0,0,0,1,0,0,0,0,1,0,9,1,2,0,,,,,,
10,Everton,Ramiro Funes Mori,25,ARG,CB,90,0,0,0,0,1,1,0,0,0,0,0,0,3,4,0,,,,,,
11,Everton,John Stones,5,ENG,CB,90,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0,,,,,,
12,Everton,Séamus Coleman,23,IRL,RB,90,0,0,0,0,1,0,0,0,3,0,1,5,2,2,0,,,,,,
13,Everton,Tim Howard,24,USA,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.0,0.0,1.0,100.0
