,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Sunderland,Jermain Defoe,18,ENG,FW,90,0,0,0,0,3,1,0,0,1,1,2,2,0,0,0,,,,,,
1,Sunderland,Wahbi Khazri,10,TUN,LW,90,0,0,0,0,2,1,1,0,2,2,0,7,0,4,0,,,,,,
2,Sunderland,Lee Cattermole,6,ENG,AM,90,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,,,,,,
3,Sunderland,Yann M'Vila,21,FRA,AM,90,0,0,0,0,2,1,0,0,0,2,0,1,3,3,0,,,,,,
4,Sunderland,Fabio Borini,9,ITA,RW,73,0,0,0,0,0,0,1,0,1,2,0,3,0,3,0,,,,,,
5,Sunderland,Duncan Watmore,41,ENG,"FW,MF",17,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,,,,,,
6,Sunderland,Jan Kirchhoff,27,GER,DM,77,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,,,,,,
7,Sunderland,Seb Larsson,7,SWE,MF,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
8,Sunderland,Patrick van Aanholt,3,NED,LB,90,0,0,0,0,3,0,0,0,0,0,0,1,3,1,0,,,,,,
9,Sunderland,Younès Kaboul,15,FRA,CB,90,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,,,,,,
10,Sunderland,Lamine Koné,23,CIV,CB,90,0,0,0,0,1,0,0,0,1,0,1,0,0,3,0,,,,,,
11,Sunderland,DeAndre Yedlin,24,USA,RB,90,0,0,0,0,0,0,0,0,2,0,0,3,1,1,0,,,,,,
12,Sunderland,Vito Mannone,1,ITA,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6.0,0.0,6.0,100.0
0,Arsenal,Olivier Giroud,12,FRA,FW,70,0,0,0,0,2,0,0,0,1,1,3,1,0,0,0,,,,,,
1,Arsenal,Danny Welbeck,23,ENG,"FW,MF",20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,
2,Arsenal,Alex Iwobi,17,NGA,AM,70,0,0,0,0,4,1,0,0,0,1,0,5,0,0,0,,,,,,
3,Arsenal,Theo Walcott,14,ENG,"FW,MF",20,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,,,,,,
4,Arsenal,Mesut Özil,11,GER,AM,83,0,0,0,0,1,1,0,0,0,0,0,8,0,0,0,,,,,,
5,Arsenal,Jack Wilshere,10,ENG,MF,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,
6,Arsenal,Alexis Sánchez,7,CHI,AM,90,0,0,0,0,5,2,0,0,0,0,1,2,0,1,0,,,,,,
7,Arsenal,Aaron Ramsey,16,WAL,DM,90,0,0,0,0,2,0,1,0,1,0,0,1,0,4,0,,,,,,
8,Arsenal,Mohamed Elneny,35,EGY,DM,90,0,0,0,0,2,1,1,0,1,4,0,0,1,0,0,,,,,,
9,Arsenal,Nacho Monreal,18,ESP,LB,90,0,0,0,0,0,0,0,0,2,2,0,3,1,1,0,,,,,,
10,Arsenal,Laurent Koscielny,6,FRA,CB,90,0,0,0,0,0,0,1,0,2,0,0,0,1,7,0,,,,,,
11,Arsenal,Per Mertesacker,4,GER,CB,90,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,,,,,,
12,Arsenal,Héctor Bellerín,24,ESP,RB,90,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,,,,,,
13,Arsenal,Petr Čech,33,CZE,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,3.0,0.0,3.0,100.0
