,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Leicester City,Jamie Vardy,9,ENG,FW,90,0,0,0,0,4,2,0,0,2,0,1,3,1,0,0,,,,,,
1,Leicester City,Shinji Okazaki,20,JPN,FW,62,0,0,0,0,3,0,0,0,1,2,0,1,1,1,0,,,,,,
2,Leicester City,Leonardo Ulloa,23,ARG,FW,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3,Leicester City,Marc Albrighton,11,ENG,LM,62,0,0,0,0,0,0,0,0,0,0,0,13,1,1,0,,,,,,
4,Leicester City,Jeffrey Schlupp,15,GHA,"DF,FW",28,0,0,0,0,2,0,0,0,0,0,0,3,1,1,0,,,,,,
5,Leicester City,Danny Drinkwater,4,ENG,CM,90,1,0,0,0,3,1,0,0,2,1,0,4,3,6,0,,,,,,
6,Leicester City,Andy King,10,WAL,CM,90,1,1,0,0,2,1,0,0,0,0,0,0,1,2,0,,,,,,
7,Leicester City,Riyad Mahrez,26,ALG,RM,90,0,1,0,0,5,0,0,0,1,4,0,7,4,0,0,,,,,,
8,Leicester City,Christian Fuchs,28,AUT,LB,78,0,0,0,0,0,0,0,0,1,0,0,5,2,1,0,,,,,,
9,Leicester City,Demarai Gray,22,ENG,"FW,MF",12,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,,,,,,
10,Leicester City,Robert Huth,6,GER,CB,90,0,0,0,0,2,0,0,0,0,0,0,0,1,4,0,,,,,,
11,Leicester City,Wes Morgan,5,JAM,CB,90,0,0,0,0,1,1,0,0,1,0,0,0,1,3,0,,,,,,
12,Leicester City,Danny Simpson,17,ENG,RB,90,0,0,0,0,0,0,0,0,1,0,0,1,1,6,0,,,,,,
13,Leicester City,Kasper Schmeichel,1,DEN,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.0,2.0,1.0,33.3
0,West Brom,Saido Berahino,18,BDI,FW,90,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,,,,,,
1,West Brom,Salomón Rondón,9,VEN,FW,89,1,0,0,0,3,1,0,0,1,0,3,0,1,0,0,,,,,,
2,West Brom,Victor Anichebe,10,NGA,FW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3,West Brom,Craig Gardner,8,ENG,LM,82,1,0,0,0,4,1,0,0,0,0,0,4,2,4,0,,,,,,
4,West Brom,James McClean,14,IRL,"DF,FW",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
5,West Brom,Claudio Yacob,5,ARG,CM,90,0,0,0,0,0,0,1,0,4,2,0,0,1,1,0,,,,,,
6,West Brom,Darren Fletcher,24,SCO,CM,90,0,1,0,0,0,0,0,0,1,1,0,0,1,3,0,,,,,,
7,West Brom,Stéphane Sessègnon,29,BEN,RM,89,0,0,0,0,1,0,1,0,1,1,0,6,0,1,0,,,,,,
8,West Brom,Sandro,30,BRA,MF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
9,West Brom,James Chester,4,WAL,LB,90,0,0,0,0,0,0,0,0,0,1,0,2,3,6,0,,,,,,
10,West Brom,Jonas Olsson,3,SWE,CB,90,0,0,0,0,1,0,0,0,0,2,0,0,1,3,0,,,,,,
11,West Brom,Gareth McAuley,23,NIR,CB,90,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,,,,,,
12,West Brom,Craig Dawson,25,ENG,RB,90,0,0,0,0,1,0,0,0,0,0,1,2,1,1,0,,,,,,
13,West Brom,Ben Foster,1,ENG,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6.0,2.0,4.0,66.7
