,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Stoke City,Bojan Krkić,27,ESP,FW,71,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,,,,,,
1,Stoke City,Joselu,11,ESP,FW,19,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,
2,Stoke City,Marko Arnautović,10,AUT,AM,90,2,0,0,0,5,2,0,0,1,0,2,1,0,5,0,,,,,,
3,Stoke City,Xherdan Shaqiri,22,SUI,AM,76,0,2,0,0,1,1,0,0,1,2,0,2,0,0,0,,,,,,
4,Stoke City,Marco van Ginkel,15,NED,MF,14,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,,,,,,
5,Stoke City,Ibrahim Afellay,14,NED,AM,84,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,,,,,,
6,Stoke City,Jonathan Walters,19,IRL,"FW,MF",6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,
7,Stoke City,Glenn Whelan,6,IRL,DM,90,0,0,0,0,0,0,0,0,0,2,0,1,1,5,0,,,,,,
8,Stoke City,Geoff Cameron,20,USA,DM,90,0,0,0,0,0,0,0,0,1,1,0,3,2,5,0,,,,,,
9,Stoke City,Erik Pieters,3,NED,LB,90,0,0,0,0,0,0,0,0,1,1,0,0,4,9,0,,,,,,
10,Stoke City,Philipp Wollscheid,26,GER,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,,,,,,
11,Stoke City,Ryan Shawcross,17,ENG,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,,,,,,
12,Stoke City,Glen Johnson,8,ENG,RB,90,0,0,0,0,0,0,0,0,1,1,0,0,1,5,0,,,,,,
13,Stoke City,Jack Butland,1,ENG,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4.0,0.0,4.0,100.0
0,Manchester City,Wilfried Bony,14,CIV,FW,56,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,,,
1,Manchester City,Kelechi Iheanacho,72,NGA,"FW,MF",34,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,
2,Manchester City,Raheem Sterling,7,ENG,AM,90,0,0,0,0,2,1,0,0,2,2,0,4,1,0,0,,,,,,
3,Manchester City,David Silva,21,ESP,AM,61,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,,,,
4,Manchester City,Jesús Navas,15,ESP,"DF,MF",29,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,,,,,,
5,Manchester City,Kevin De Bruyne,17,BEL,AM,90,0,0,0,0,1,1,0,0,1,0,0,6,1,0,0,,,,,,
6,Manchester City,Fernandinho,25,BRA,DM,55,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,,,,,,
7,Manchester City,Fabian Delph,18,ENG,"DF,MF",35,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,,,,,,
8,Manchester City,Fernando,6,BRA,DM,90,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,,,,,,
9,Manchester City,Aleksandar Kolarov,11,SRB,LB,90,0,0,0,0,3,1,0,0,0,2,0,4,2,6,0,,,,,,
10,Manchester City,Nicolás Otamendi,30,ARG,CB,90,0,0,0,0,2,0,1,0,2,2,0,0,3,1,0,,,,,,
11,Manchester City,Martín Demichelis,26,ARG,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,,,,,,
12,Manchester City,Bacary Sagna,3,FRA,RB,90,0,0,0,0,0,0,0,0,0,2,0,3,1,6,0,,,,,,
13,Manchester City,Joe Hart,1,ENG,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,4.0,2.0,2.0,50.0
