,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Aston Villa,Rudy Gestede,39,BEN,FW,90,0,0,0,0,2,2,0,0,1,1,1,0,0,0,0,,,,,,
1,Aston Villa,Scott Sinclair,9,ENG,FW,58,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,
2,Aston Villa,Jordan Ayew,19,GHA,"FW,MF",32,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,,,,,,
3,Aston Villa,Idrissa Gana Gueye,8,SEN,CM,90,0,0,0,0,1,0,0,0,3,4,0,1,3,3,0,,,,,,
4,Aston Villa,Ashley Westwood,15,ENG,CM,74,0,0,0,0,0,0,1,0,0,0,0,7,2,0,0,,,,,,
5,Aston Villa,Carles Gil,25,ESP,"FW,MF",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6,Aston Villa,Jordan Veretout,17,FRA,CM,90,0,0,0,0,3,0,0,0,0,2,0,2,3,0,0,,,,,,
7,Aston Villa,Jordan Amavi,23,FRA,LB,90,0,0,0,0,1,0,0,0,3,2,0,8,2,3,0,,,,,,
8,Aston Villa,Alan Hutton,21,SCO,RB,90,0,0,0,0,0,0,0,0,0,1,0,6,3,2,0,,,,,,
9,Aston Villa,Joleon Lescott,16,ENG,CB,45,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,,,,,,
10,Aston Villa,Jack Grealish,40,ENG,"FW,MF",45,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,,,,,,
11,Aston Villa,Micah Richards,4,ENG,CB,90,0,0,0,0,1,0,0,0,1,1,0,0,2,2,0,,,,,,
12,Aston Villa,José Ángel Crespo,33,ESP,FW,90,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,,,,,
13,Aston Villa,Brad Guzan,1,USA,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,5.0,1.0,4.0,80.0
0,Stoke City,Jonathan Walters,19,IRL,AM,90,0,0,0,0,1,1,0,0,1,3,0,3,2,0,0,,,,,,
1,Stoke City,Marko Arnautović,10,AUT,AM,68,1,0,0,0,3,1,0,0,1,1,1,1,2,0,0,,,,,,
2,Stoke City,Marco van Ginkel,15,NED,MF,22,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,,,,,,
3,Stoke City,Bojan Krkić,27,ESP,AM,57,0,0,0,0,1,0,0,0,1,1,0,3,1,1,0,,,,,,
4,Stoke City,Ibrahim Afellay,14,NED,"FW,MF",33,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,,,,,,
5,Stoke City,Mame Biram Diouf,18,SEN,FW,85,0,0,0,0,2,0,0,0,1,1,1,2,3,0,0,,,,,,
6,Stoke City,Joselu,11,ESP,FW,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,
7,Stoke City,Glenn Whelan,6,IRL,DM,90,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,,,,,,
8,Stoke City,Charlie Adam,16,SCO,DM,90,0,0,0,0,1,1,0,0,5,2,0,1,1,2,0,,,,,,
9,Stoke City,Erik Pieters,3,NED,LB,90,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,,,,,,
10,Stoke City,Philipp Wollscheid,26,GER,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,,,,,,
11,Stoke City,Geoff Cameron,20,USA,CB,90,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,,,,,,
12,Stoke City,Glen Johnson,8,ENG,RB,90,0,1,0,0,0,0,0,0,1,1,0,2,1,2,0,,,,,,
13,Stoke City,Jack Butland,1,ENG,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.0,0.0,2.0,100.0
