,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Norwich City,Cameron Jerome,10,ENG,AM,81,1,0,0,0,3,1,0,0,1,0,0,1,1,0,0,,,,,,
1,Norwich City,Dieumerci Mbokani,9,COD,FW,9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,
2,Norwich City,Wes Hoolahan,14,IRL,FW,72,1,1,0,0,1,1,1,0,3,0,0,0,2,2,0,,,,,,
3,Norwich City,Graham Dorrans,4,SCO,"FW,MF",18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
4,Norwich City,Matt Jarvis,16,ENG,DM,72,1,0,0,0,1,1,0,0,0,2,0,6,1,1,0,,,,,,
5,Norwich City,Martin Olsson,23,SWE,"DF,MF",18,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,,,,
6,Norwich City,Alexander Tettey,27,NOR,DM,90,0,0,0,0,1,0,1,0,3,2,0,0,2,5,0,,,,,,
7,Norwich City,Jonny Howson,8,ENG,DM,90,0,1,0,0,1,0,0,0,0,0,0,0,3,1,0,,,,,,
8,Norwich City,Nathan Redmond,22,ENG,DM,90,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,,,,,,
9,Norwich City,Robbie Brady,12,IRL,LB,90,0,0,0,0,2,1,0,0,1,0,0,9,5,3,0,,,,,,
10,Norwich City,Sébastien Bassong,6,CMR,CB,90,0,0,0,0,1,0,0,0,0,3,0,0,0,3,0,,,,,,
11,Norwich City,Russell Martin,5,SCO,RB,90,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,,,,,,
12,Norwich City,Andre Wisdom,3,ENG,CB,90,0,0,0,0,0,0,0,0,1,1,0,2,4,1,0,,,,,,
13,Norwich City,John Ruddy,1,ENG,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.0,1.0,1.0,50.0
0,Bournemouth,Callum Wilson,13,ENG,AM,90,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,,,,,,
1,Bournemouth,Joshua King,17,NOR,DM,56,0,0,0,0,0,0,0,0,1,2,1,0,2,1,0,,,,,,
2,Bournemouth,Glenn Murray,27,ENG,FW,34,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,,,,,,
3,Bournemouth,Junior Stanislas,19,ENG,FW,56,0,0,0,0,2,0,0,0,1,1,0,3,1,0,0,,,,,,
4,Bournemouth,Yann Kermorgant,18,FRA,FW,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
5,Bournemouth,Eunan O'Kane,32,IRL,DM,71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
6,Bournemouth,Dan Gosling,4,ENG,"DF,MF",19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
7,Bournemouth,Andrew Surman,6,ENG,DM,90,0,0,0,0,1,0,0,0,0,2,0,1,0,3,0,,,,,,
8,Bournemouth,Matt Ritchie,30,SCO,DM,90,0,0,0,0,0,0,1,0,2,1,0,5,1,1,0,,,,,,
9,Bournemouth,Adam Smith,15,ENG,CB,90,0,0,0,0,0,0,1,0,1,1,0,2,1,1,0,,,,,,
10,Bournemouth,Steve Cook,3,ENG,RB,90,1,0,0,0,1,1,0,0,0,0,0,0,1,4,0,,,,,,
11,Bournemouth,Tommy Elphick,5,ENG,LB,90,0,0,0,0,0,0,0,0,2,0,0,0,1,6,0,,,,,,
12,Bournemouth,Simon Francis,2,ENG,CB,90,0,1,0,0,0,0,1,0,3,0,0,5,3,1,0,,,,,,
13,Bournemouth,Artur Boruc,1,POL,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4.0,3.0,1.0,25.0
