,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Watford,Troy Deeney,9,ENG,FW,90,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,,,,,,
1,Watford,Odion Ighalo,24,NGA,FW,90,0,0,0,0,3,2,0,0,0,4,0,0,0,0,0,,,,,,
2,Watford,José Manuel Jurado,7,ESP,LM,79,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,,,,,,
3,Watford,Adlène Guedioura,17,ALG,MF,11,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,,,,,,
4,Watford,Ben Watson,23,ENG,CM,90,0,0,0,0,3,1,0,0,0,0,0,5,1,4,0,,,,,,
5,Watford,Étienne Capoue,29,FRA,CM,90,0,0,0,0,1,0,0,0,1,1,0,0,2,7,0,,,,,,
6,Watford,Almen Abdi,22,SUI,RM,90,0,0,0,0,2,0,0,0,1,0,0,2,1,2,0,,,,,,
7,Watford,José Holebas,25,GRE,LB,90,0,0,0,0,1,0,0,0,1,1,0,3,3,4,0,,,,,,
8,Watford,Miguel Britos,3,URU,CB,90,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,,,,,,
9,Watford,Craig Cathcart,15,NIR,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
10,Watford,Allan Nyom,2,CMR,RB,90,0,0,0,0,0,0,1,0,3,1,0,4,3,1,0,,,,,,
11,Watford,Heurelho Gomes,1,BRA,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5.0,2.0,3.0,60.0
0,Manchester City,Sergio Agüero,10,ARG,FW,85,1,0,0,0,3,1,0,0,1,1,1,1,2,0,0,,,,,,
1,Manchester City,Martín Demichelis,26,ARG,"DF,MF",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2,Manchester City,Raheem Sterling,7,ENG,AM,59,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,,,,,,
3,Manchester City,Jesús Navas,15,ESP,"DF,MF",31,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,,,,,,
4,Manchester City,David Silva,21,ESP,AM,90,0,0,0,0,1,0,0,0,0,1,0,2,2,1,0,,,,,,
5,Manchester City,Kevin De Bruyne,17,BEL,AM,90,0,0,0,0,3,2,0,0,0,0,0,7,2,0,0,,,,,,
6,Manchester City,Fernandinho,25,BRA,DM,90,0,0,0,0,2,1,0,0,3,0,0,0,4,2,0,,,,,,
7,Manchester City,Yaya Touré,42,CIV,DM,90,1,0,0,0,4,1,0,0,1,1,0,0,0,4,0,,,,,,
8,Manchester City,Aleksandar Kolarov,11,SRB,LB,90,0,1,0,0,2,0,0,0,0,0,0,3,2,1,1,,,,,,
9,Manchester City,Eliaquim Mangala,20,FRA,CB,74,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,,,,,,
10,Manchester City,Wilfried Bony,14,CIV,FW,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,
11,Manchester City,Nicolás Otamendi,30,ARG,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,,,,,,
12,Manchester City,Bacary Sagna,3,FRA,RB,90,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,,,,,,
13,Manchester City,Joe Hart,1,ENG,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4.0,1.0,3.0,75.0
